target_observation_id,source_id,canonical_accession,laboratory_anchor,measurement_batch_id,source_analysis_unit_id,source_measurement_id,source_identifier,source_asset_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,author_value_state,rank_percentile_descending,measurement_batch_positive_protein_count,rank_target_eligible,common_rank_target_member
R3:PMC9633814:Final Prot:3199:replicate_2,PMC9633814_MSU_MULTICORE,O00187,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3199,PMC9633814:Final Prot:3199:replicate_2,O00187,supplementary_data_1_xlsx,Final Prot,3199,Final Prot!H3199,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00055535409507928102,POSITIVE_QUANTIFIED,0.88381742738589208,724,true,true
R3:PMC9633814:Final Prot:3199:replicate_3,PMC9633814_MSU_MULTICORE,O00187,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3199,PMC9633814:Final Prot:3199:replicate_3,O00187,supplementary_data_1_xlsx,Final Prot,3199,Final Prot!I3199,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00052460717400630704,POSITIVE_QUANTIFIED,0.87654320987654322,730,true,true
R3:PMC9633814:Final Prot:3206:replicate_1,PMC9633814_MSU_MULTICORE,P30041,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:3206,PMC9633814:Final Prot:3206:replicate_1,P30041,supplementary_data_1_xlsx,Final Prot,3206,Final Prot!G3206,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000123568924984022,POSITIVE_QUANTIFIED,0.71310344827586203,726,true,true
R3:PMC9633814:Final Prot:3206:replicate_2,PMC9633814_MSU_MULTICORE,P30041,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3206,PMC9633814:Final Prot:3206:replicate_2,P30041,supplementary_data_1_xlsx,Final Prot,3206,Final Prot!H3206,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00013230034912809901,POSITIVE_QUANTIFIED,0.71922544951590595,724,true,true
R3:PMC9633814:Final Prot:3206:replicate_3,PMC9633814_MSU_MULTICORE,P30041,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3206,PMC9633814:Final Prot:3206:replicate_3,P30041,supplementary_data_1_xlsx,Final Prot,3206,Final Prot!I3206,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00014453602597156801,POSITIVE_QUANTIFIED,0.73251028806584362,730,true,true
R3:PMC9633814:Final Prot:3214:replicate_1,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:3214,PMC9633814:Final Prot:3214:replicate_1,P61981,supplementary_data_1_xlsx,Final Prot,3214,Final Prot!G3214,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.5844529196944399e-05,POSITIVE_QUANTIFIED,0.56137931034482758,726,true,true
R3:PMC9633814:Final Prot:3214:replicate_2,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3214,PMC9633814:Final Prot:3214:replicate_2,P61981,supplementary_data_1_xlsx,Final Prot,3214,Final Prot!H3214,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.1778849850113999e-05,POSITIVE_QUANTIFIED,0.55186721991701249,724,true,true
R3:PMC9633814:Final Prot:3214:replicate_3,PMC9633814_MSU_MULTICORE,P61981,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3214,PMC9633814:Final Prot:3214:replicate_3,P61981,supplementary_data_1_xlsx,Final Prot,3214,Final Prot!I3214,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.3476250515590803e-05,POSITIVE_QUANTIFIED,0.56378600823045266,730,true,true
R3:PMC9633814:Final Prot:3215:replicate_1,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:3215,PMC9633814:Final Prot:3215:replicate_1,P61106,supplementary_data_1_xlsx,Final Prot,3215,Final Prot!G3215,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.6209535346573197e-05,POSITIVE_QUANTIFIED,0.65517241379310343,726,true,true
R3:PMC9633814:Final Prot:3215:replicate_2,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3215,PMC9633814:Final Prot:3215:replicate_2,P61106,supplementary_data_1_xlsx,Final Prot,3215,Final Prot!H3215,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.3457979345443905e-05,POSITIVE_QUANTIFIED,0.61687413554633475,724,true,true
R3:PMC9633814:Final Prot:3215:replicate_3,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3215,PMC9633814:Final Prot:3215:replicate_3,P61106,supplementary_data_1_xlsx,Final Prot,3215,Final Prot!I3215,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.6766275356679395e-05,POSITIVE_QUANTIFIED,0.65294924554183809,730,true,true
R3:PMC9633814:Final Prot:3222:replicate_1,PMC9633814_MSU_MULTICORE,P27348,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:3222,PMC9633814:Final Prot:3222:replicate_1,P27348,supplementary_data_1_xlsx,Final Prot,3222,Final Prot!G3222,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.7201152669813906e-05,POSITIVE_QUANTIFIED,0.6151724137931035,726,true,true
R3:PMC9633814:Final Prot:3222:replicate_2,PMC9633814_MSU_MULTICORE,P27348,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3222,PMC9633814:Final Prot:3222:replicate_2,P27348,supplementary_data_1_xlsx,Final Prot,3222,Final Prot!H3222,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.0545668448806598e-05,POSITIVE_QUANTIFIED,0.6113416320885201,724,true,true
R3:PMC9633814:Final Prot:3222:replicate_3,PMC9633814_MSU_MULTICORE,P27348,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3222,PMC9633814:Final Prot:3222:replicate_3,P27348,supplementary_data_1_xlsx,Final Prot,3222,Final Prot!I3222,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.91679277049855e-05,POSITIVE_QUANTIFIED,0.61865569272976684,730,true,true
R3:PMC9633814:Final Prot:3223:replicate_1,PMC9633814_MSU_MULTICORE,P50990,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:3223,PMC9633814:Final Prot:3223:replicate_1,P50990,supplementary_data_1_xlsx,Final Prot,3223,Final Prot!G3223,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.8795843549961798e-05,POSITIVE_QUANTIFIED,0.53655172413793106,726,true,true
R3:PMC9633814:Final Prot:3223:replicate_2,PMC9633814_MSU_MULTICORE,P50990,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:3223,PMC9633814:Final Prot:3223:replicate_2,P50990,supplementary_data_1_xlsx,Final Prot,3223,Final Prot!H3223,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.9057266234272998e-05,POSITIVE_QUANTIFIED,0.54495159059474407,724,true,true
R3:PMC9633814:Final Prot:3223:replicate_3,PMC9633814_MSU_MULTICORE,P50990,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:3223,PMC9633814:Final Prot:3223:replicate_3,P50990,supplementary_data_1_xlsx,Final Prot,3223,Final Prot!I3223,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.9150543765682298e-05,POSITIVE_QUANTIFIED,0.54595336076817558,730,true,true
R3:PMC9633814:Final Prot:3237:replicate_1,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:3237,PMC9633814:Final Prot:3237:replicate_1,Q7Z406,supplementary_data_1_xlsx,Final Prot,3237,Final Prot!G3237,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.5453753255859799e-05,POSITIVE_QUANTIFIED,0.43558282208588955,490,true,true
R3:PMC9633814:Final Prot:3237:replicate_2,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:3237,PMC9633814:Final Prot:3237:replicate_2,Q7Z406,supplementary_data_1_xlsx,Final Prot,3237,Final Prot!H3237,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.3428602339076203e-05,POSITIVE_QUANTIFIED,0.46216768916155421,490,true,true
R3:PMC9633814:Final Prot:3237:replicate_3,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:3237,PMC9633814:Final Prot:3237:replicate_3,Q7Z406,supplementary_data_1_xlsx,Final Prot,3237,Final Prot!I3237,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.4156977667349706e-05,POSITIVE_QUANTIFIED,0.46435845213849286,492,true,true
R3:PMC9633814:Final Prot:3240:replicate_1,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:3240,PMC9633814:Final Prot:3240:replicate_1,P05556,supplementary_data_1_xlsx,Final Prot,3240,Final Prot!G3240,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00041276533253742001,POSITIVE_QUANTIFIED,0.74233128834355833,490,true,true
R3:PMC9633814:Final Prot:3240:replicate_2,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:3240,PMC9633814:Final Prot:3240:replicate_2,P05556,supplementary_data_1_xlsx,Final Prot,3240,Final Prot!H3240,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00043009384791871798,POSITIVE_QUANTIFIED,0.74642126789366048,490,true,true
R3:PMC9633814:Final Prot:3240:replicate_3,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:3240,PMC9633814:Final Prot:3240:replicate_3,P05556,supplementary_data_1_xlsx,Final Prot,3240,Final Prot!I3240,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00040755363626074597,POSITIVE_QUANTIFIED,0.74338085539714871,492,true,true
R3:PMC9633814:Final Prot:3242:replicate_1,PMC9633814_MSU_MULTICORE,P10809,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:3242,PMC9633814:Final Prot:3242:replicate_1,P10809,supplementary_data_1_xlsx,Final Prot,3242,Final Prot!G3242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00019701581463743201,POSITIVE_QUANTIFIED,0.64008179959100209,490,true,true
R3:PMC9633814:Final Prot:3242:replicate_2,PMC9633814_MSU_MULTICORE,P10809,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:3242,PMC9633814:Final Prot:3242:replicate_2,P10809,supplementary_data_1_xlsx,Final Prot,3242,Final Prot!H3242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000228191152186702,POSITIVE_QUANTIFIED,0.65235173824130877,490,true,true
R3:PMC9633814:Final Prot:3242:replicate_3,PMC9633814_MSU_MULTICORE,P10809,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:3242,PMC9633814:Final Prot:3242:replicate_3,P10809,supplementary_data_1_xlsx,Final Prot,3242,Final Prot!I3242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00018753522735390099,POSITIVE_QUANTIFIED,0.6313645621181263,492,true,true
R3:PMC9633814:Final Prot:3255:replicate_1,PMC9633814_MSU_MULTICORE,P30101,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,PMC9633814:Final Prot:3255,PMC9633814:Final Prot:3255:replicate_1,P30101,supplementary_data_1_xlsx,Final Prot,3255,Final Prot!G3255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,9.8299267550352399e-05,POSITIVE_QUANTIFIED,0.72206703910614523,717,true,true
R3:PMC9633814:Final Prot:3255:replicate_2,PMC9633814_MSU_MULTICORE,P30101,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,PMC9633814:Final Prot:3255,PMC9633814:Final Prot:3255:replicate_2,P30101,supplementary_data_1_xlsx,Final Prot,3255,Final Prot!H3255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000106941497166405,POSITIVE_QUANTIFIED,0.72961373390557938,700,true,true
R3:PMC9633814:Final Prot:3255:replicate_3,PMC9633814_MSU_MULTICORE,P30101,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,PMC9633814:Final Prot:3255,PMC9633814:Final Prot:3255:replicate_3,P30101,supplementary_data_1_xlsx,Final Prot,3255,Final Prot!I3255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,8.5933144281232299e-05,POSITIVE_QUANTIFIED,0.69747899159663862,715,true,true
R3:PMC9633814:Final Prot:3262:replicate_1,PMC9633814_MSU_MULTICORE,P16615,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,PMC9633814:Final Prot:3262,PMC9633814:Final Prot:3262:replicate_1,P16615,supplementary_data_1_xlsx,Final Prot,3262,Final Prot!G3262,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.3929245824934601e-05,POSITIVE_QUANTIFIED,0.35162094763092272,402,true,true
R3:PMC9633814:Final Prot:3262:replicate_2,PMC9633814_MSU_MULTICORE,P16615,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,PMC9633814:Final Prot:3262,PMC9633814:Final Prot:3262:replicate_2,P16615,supplementary_data_1_xlsx,Final Prot,3262,Final Prot!H3262,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.2353250804014099e-05,POSITIVE_QUANTIFIED,0.42718446601941745,413,true,true
R3:PMC9633814:Final Prot:3262:replicate_3,PMC9633814_MSU_MULTICORE,P16615,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,PMC9633814:Final Prot:3262,PMC9633814:Final Prot:3262:replicate_3,P16615,supplementary_data_1_xlsx,Final Prot,3262,Final Prot!I3262,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.5815082133781801e-05,POSITIVE_QUANTIFIED,0.29024390243902437,411,true,true
R3:PMC9633814:Final Prot:3271:replicate_1,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:3271,PMC9633814:Final Prot:3271:replicate_1,Q7Z406,supplementary_data_1_xlsx,Final Prot,3271,Final Prot!G3271,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00022605431003601,POSITIVE_QUANTIFIED,0.80810810810810807,741,true,true
R3:PMC9633814:Final Prot:3271:replicate_2,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:3271,PMC9633814:Final Prot:3271:replicate_2,Q7Z406,supplementary_data_1_xlsx,Final Prot,3271,Final Prot!H3271,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00021323553947374401,POSITIVE_QUANTIFIED,0.8094645080946451,804,true,true
R3:PMC9633814:Final Prot:3271:replicate_3,PMC9633814_MSU_MULTICORE,Q7Z406,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:3271,PMC9633814:Final Prot:3271:replicate_3,Q7Z406,supplementary_data_1_xlsx,Final Prot,3271,Final Prot!I3271,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00015330628393360501,POSITIVE_QUANTIFIED,0.77500000000000002,761,true,true
R3:PMC9633814:Final Prot:3274:replicate_1,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:3274,PMC9633814:Final Prot:3274:replicate_1,Q15942,supplementary_data_1_xlsx,Final Prot,3274,Final Prot!G3274,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000164625860547242,POSITIVE_QUANTIFIED,0.77702702702702697,741,true,true
R3:PMC9633814:Final Prot:3274:replicate_2,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:3274,PMC9633814:Final Prot:3274:replicate_2,Q15942,supplementary_data_1_xlsx,Final Prot,3274,Final Prot!H3274,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000158402896000534,POSITIVE_QUANTIFIED,0.78455790784557911,804,true,true
R3:PMC9633814:Final Prot:3274:replicate_3,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:3274,PMC9633814:Final Prot:3274:replicate_3,Q15942,supplementary_data_1_xlsx,Final Prot,3274,Final Prot!I3274,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000188842573171473,POSITIVE_QUANTIFIED,0.80000000000000004,761,true,true
R3:PMC9633814:Final Prot:3276:replicate_1,PMC9633814_MSU_MULTICORE,O75083,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,PMC9633814:Final Prot:3276,PMC9633814:Final Prot:3276:replicate_1,O75083,supplementary_data_1_xlsx,Final Prot,3276,Final Prot!G3276,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.3754773875929199e-05,POSITIVE_QUANTIFIED,0.62972972972972974,741,true,true
R3:PMC9633814:Final Prot:3276:replicate_2,PMC9633814_MSU_MULTICORE,O75083,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,PMC9633814:Final Prot:3276,PMC9633814:Final Prot:3276:replicate_2,O75083,supplementary_data_1_xlsx,Final Prot,3276,Final Prot!H3276,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.2243479989039895e-05,POSITIVE_QUANTIFIED,0.65628891656288912,804,true,true
R3:PMC9633814:Final Prot:3276:replicate_3,PMC9633814_MSU_MULTICORE,O75083,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,PMC9633814:Final Prot:3276,PMC9633814:Final Prot:3276:replicate_3,O75083,supplementary_data_1_xlsx,Final Prot,3276,Final Prot!I3276,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.8159723591974598e-05,POSITIVE_QUANTIFIED,0.61447368421052628,761,true,true
R3:PMC9633814:Final Prot:3293:replicate_1,PMC9633814_MSU_MULTICORE,P09493,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,PMC9633814:Final Prot:3293,PMC9633814:Final Prot:3293:replicate_1,P09493,supplementary_data_1_xlsx,Final Prot,3293,Final Prot!G3293,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.1388107629199e-05,POSITIVE_QUANTIFIED,0.59482758620689657,465,true,true
R3:PMC9633814:Final Prot:3293:replicate_2,PMC9633814_MSU_MULTICORE,P09493,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,PMC9633814:Final Prot:3293,PMC9633814:Final Prot:3293:replicate_2,P09493,supplementary_data_1_xlsx,Final Prot,3293,Final Prot!H3293,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.72928003587542e-05,POSITIVE_QUANTIFIED,0.58695652173913049,461,true,true
R3:PMC9633814:Final Prot:3293:replicate_3,PMC9633814_MSU_MULTICORE,P09493,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,PMC9633814:Final Prot:3293,PMC9633814:Final Prot:3293:replicate_3,P09493,supplementary_data_1_xlsx,Final Prot,3293,Final Prot!I3293,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.1326510608723303e-05,POSITIVE_QUANTIFIED,0.55798687089715537,458,true,true
R3:PMC9633814:Final Prot:3294:replicate_1,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,PMC9633814:Final Prot:3294,PMC9633814:Final Prot:3294:replicate_1,P05556,supplementary_data_1_xlsx,Final Prot,3294,Final Prot!G3294,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.5546193214010504e-05,POSITIVE_QUANTIFIED,0.64655172413793105,465,true,true
R3:PMC9633814:Final Prot:3294:replicate_2,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,PMC9633814:Final Prot:3294,PMC9633814:Final Prot:3294:replicate_2,P05556,supplementary_data_1_xlsx,Final Prot,3294,Final Prot!H3294,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.78516492843126e-05,POSITIVE_QUANTIFIED,0.62173913043478257,461,true,true
R3:PMC9633814:Final Prot:3294:replicate_3,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,PMC9633814:Final Prot:3294,PMC9633814:Final Prot:3294:replicate_3,P05556,supplementary_data_1_xlsx,Final Prot,3294,Final Prot!I3294,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.5288576720931606e-05,POSITIVE_QUANTIFIED,0.64332603938730848,458,true,true
R3:PMC9633814:Final Prot:3302:replicate_1,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,PMC9633814:Final Prot:3302,PMC9633814:Final Prot:3302:replicate_1,P05556-1,supplementary_data_1_xlsx,Final Prot,3302,Final Prot!G3302,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000233556174532528,POSITIVE_QUANTIFIED,0.78364565587734247,588,true,true
R3:PMC9633814:Final Prot:3302:replicate_2,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,PMC9633814:Final Prot:3302,PMC9633814:Final Prot:3302:replicate_2,P05556-1,supplementary_data_1_xlsx,Final Prot,3302,Final Prot!H3302,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00021599477217786099,POSITIVE_QUANTIFIED,0.78006872852233677,583,true,true
R3:PMC9633814:Final Prot:3302:replicate_3,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,PMC9633814:Final Prot:3302,PMC9633814:Final Prot:3302:replicate_3,P05556-1,supplementary_data_1_xlsx,Final Prot,3302,Final Prot!I3302,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000227131874069871,POSITIVE_QUANTIFIED,0.78387650085763294,584,true,true
R3:PMC9633814:Final Prot:3312:replicate_1,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,PMC9633814:Final Prot:3312,PMC9633814:Final Prot:3312:replicate_1,P05556,supplementary_data_1_xlsx,Final Prot,3312,Final Prot!G3312,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00028958950263562001,POSITIVE_QUANTIFIED,0.82978723404255317,612,true,true
